Iteration,ADC size,Delegation Time Taken,Delegation Memory Usage,Delegation CPU Usage,Verification Time Taken,Verification Memory Usage,Verification CPU Usage,Retrieval Time Taken,Retrieval Memory Usage,Retrieval CPU Usage
47,719,0.24099997244775295,0,0.0002560640000000003,0.23966701701283455,0,0.00026015999999995376,5.207165842875838,0,0.00026015999999995376
48,719,0.24520792067050934,0,0.0002601600000000648,0.2547500189393759,0,0.00028639999999990895,4.884334048256278,0,0.00028639999999990895
49,719,0.23533287458121777,0,0.0002509440000000307,0.30150008387863636,0,0.0003389440000001187,5.571666173636913,0,0.0003389440000001187
50,719,0.30329194851219654,32,0.0003104640000000103,0.2711669076234102,0,0.00030617600000004686,6.375333992764354,0,0.00030617600000004686
51,719,0.24570897221565247,0,0.000265407999999967,0.1439168117940426,0,0.00016115199999999774,5.5092498660087585,0,0.00016115199999999774
52,719,0.25174999609589577,0,0.0002678400000000192,0.1502919476479292,0,0.0001673600000000608,5.506083834916353,0,0.0001673600000000608
53,719,0.2562080044299364,0,0.000273600000000096,0.1413749996572733,0,0.00015820799999999302,5.566375097259879,0,0.00015820799999999302
54,719,0.2717080060392618,0,0.0002906879999999834,0.14366698451340199,0,0.00016102399999984307,6.0973328072577715,0,0.00016102399999984307
55,719,0.4405828658491373,0,0.00045567999999995834,0.18504098989069462,0,0.00018495999999990076,4.906166810542345,0,0.00018495999999990076
56,719,0.24083303287625313,0,0.0002557439999999467,0.2558750566095114,0,0.0002874879999998914,6.1127920635044575,0,0.0002874879999998914
57,719,0.25379215367138386,0,0.00027097599999992283,0.2562499139457941,0,0.00027712000000001957,5.33400010317564,0,0.00027712000000001957
58,719,0.2484580036252737,0,0.0002663679999999058,0.25424989871680737,0,0.00028595200000003373,6.5514580346643925,0,0.00028595200000003373
59,719,0.24141697213053703,0,0.0002570239999999391,0.18462492153048515,0,0.00019033599999995765,7.8929581213742495,0,0.00019033599999995765
60,719,0.2550829667598009,0,0.0002712319999997881,0.1388750970363617,0,0.00015603200000002815,4.94383298791945,0,0.00015603200000002815
61,719,0.2490419428795576,0,0.00026495999999998077,0.13120798394083977,0,0.0001473279999999466,5.203082924708724,0,0.0001473279999999466
62,719,0.239082844927907,0,0.00025420800000008903,0.13783317990601063,0,0.000155007999999901,5.76212489977479,0,0.000155007999999901
63,719,0.24174991995096207,0,0.0002520319999999021,0.25537493638694286,0,0.00028710399999987146,4.958749981597066,0,0.00028710399999987146
64,719,0.2310839481651783,0,0.0002456319999999401,0.2550838980823755,0,0.00028607999999996636,5.700042005628347,0,0.00028607999999996636
65,719,0.2547078765928745,0,0.00026764800000012023,0.13920897617936134,0,0.00015641599999982603,6.60800002515316,0,0.00015641599999982603
66,719,0.2564159221947193,0,0.0002745600000000348,0.1485419925302267,16,0.00016230399999983547,6.0584580060094595,16,0.00016230399999983547
67,719,0.2622499596327543,0,0.00027980800000015904,0.1447908580303192,0,0.0001648640000000423,5.275249946862459,0,0.0001648640000000423
68,719,0.2619579900056124,0,0.00027903999999989715,0.14037499204277992,0,0.00015846399999985827,6.226124940440059,0,0.00015846399999985827
69,719,0.2592080272734165,0,0.0002764800000001344,0.14150002971291542,0,0.00015897599999981082,9.616415947675705,0,0.00015897599999981082
70,719,0.23650005459785461,0,0.0002525440000000767,0.15283399261534214,0,0.00017228800000013145,6.2320411670953035,0,0.00017228800000013145
71,719,0.24524983018636703,0,0.00026239999999999597,0.14033401384949684,0,0.0001575679999998858,4.803917137905955,0,0.0001575679999998858
72,719,0.2534578088670969,0,0.0002707200000000576,0.13758288696408272,0,0.00015436800000001583,4.8478341195732355,0,0.00015436800000001583
73,719,0.24725007824599743,0,0.00026303999999988115,0.13599987141788006,0,0.00015244800000013825,5.648791091516614,0,0.00015244800000013825
74,719,0.2755420282483101,0,0.00028863999999995116,0.1576659269630909,16,0.00017292799999979458,5.635916022583842,16,0.00017292799999979458
75,719,0.42312522418797016,0,0.0004538880000000134,0.14108303003013134,0,0.0001580800000000604,5.128750111907721,0,0.0001580800000000604
76,719,0.26537501253187656,0,0.0002842880000000214,0.14545884914696217,0,0.0001635840000000499,5.7660420425236225,0,0.0001635840000000499
77,719,0.23816712200641632,0,0.0002535679999999818,0.14954200014472008,0,0.0001681919999998449,4.910999909043312,0,0.0001681919999998449
78,719,0.2565421164035797,0,0.000259200000000126,0.1894170418381691,0,0.00022374400000013672,6.52812491171062,0,0.00022374400000013672
79,719,0.23204204626381397,0,0.00025036800000011183,0.13524992391467094,0,0.00015244800000013825,4.967000102624297,0,0.00015244800000013825
80,719,0.2255421131849289,0,0.00024076800000005782,0.15312479808926582,0,0.0001740800000000764,6.407208042219281,0,0.0001740800000000764
81,719,0.4225838929414749,0,0.00045337600000006084,0.1485419925302267,0,0.0001671679999999398,5.56304189376533,0,0.0001671679999999398
82,719,0.22891699336469173,0,0.00024499200000005494,0.14224997721612453,0,0.0001619200000000376,5.901958094909787,0,0.0001619200000000376
83,719,0.23291702382266521,0,0.0002484480000000122,0.1336249988526106,0,0.00014975999999999878,4.958541831001639,0,0.00014975999999999878
84,719,0.2366248518228531,0,0.00025215999999983474,0.26158313266932964,0,0.00029683200000008014,6.26020785421133,0,0.00029683200000008014
85,719,0.22595888003706932,0,0.00024217599999998285,0.25424989871680737,0,0.00028492800000012863,8.355541853234172,0,0.00028492800000012863
86,719,0.2285840455442667,0,0.00024511999999998757,0.15199999324977398,0,0.00017113600000007168,7.471165852621198,0,0.00017113600000007168
87,719,0.226540956646204,0,0.00024230399999991548,0.18079089932143688,0,0.0001981440000000667,5.392582854256034,0,0.0001981440000000667
88,719,0.22983294911682606,0,0.00024447999999988035,0.14170887880027294,0,0.00015948799999998542,5.976125132292509,0,0.00015948799999998542
89,719,0.2318329643458128,0,0.0002481919999999249,0.14770799316465855,0,0.00016806399999991228,5.8337911032140255,0,0.00016806399999991228
90,719,0.2767089754343033,0,0.0002882560000001533,0.13812491670250893,0,0.00015487999999996838,4.604917019605637,0,0.00015487999999996838
91,719,0.23445789702236652,0,0.00025049600000004446,0.1364590134471655,0,0.00015283199999993613,5.704000126570463,0,0.00015283199999993613
92,719,0.22812513634562492,0,0.00024371200000006255,0.14095916412770748,0,0.00015705599999993325,5.361249903216958,0,0.00015705599999993325
93,719,0.2597919665277004,0,0.00027571200000009455,0.14808401465415955,0,0.00016537599999999486,5.082332994788885,0,0.00016537599999999486
94,719,0.42866612784564495,0,0.0004583680000000978,0.14104205183684826,0,0.0001580800000000604,6.980875041335821,0,0.0001580800000000604
95,719,0.27662492357194424,0,0.00029708800000016744,0.1741249579936266,16,0.00017728000000016841,4.929709015414119,16,0.00017728000000016841
96,719,0.3042500466108322,0,0.00028761600000004606,0.14637503772974014,0,0.00016012800000009264,5.650457926094532,0,0.00016012800000009264
97,719,0.23024994879961014,0,0.00024473599999996765,0.15450012870132923,0,0.00017535999999984675,5.455042002722621,0,0.00017535999999984675
98,719,0.2352090086787939,0,0.000251007999999997,0.15429197810590267,0,0.0001661440000000347,5.45166595838964,0,0.0001661440000000347
99,719,0.23870798759162426,0,0.00025548800000008143,0.14191609807312489,0,0.0001596160000001401,9.9634591024369,0,0.0001596160000001401
100,719,0.2670828253030777,0,0.00027135999999994276,0.14179106801748276,0,0.00015923199999989812,4.864083835855126,0,0.00015923199999989812
