Iteration,Delagation Start,Delegation End,Delegation Time Taken,Verification Start,Verification End,Verification Time Taken,Total Time Taken
78,252186,252308.70000004768,122.70000004768372,252311.29999995232,252430.70000004768,119.40000009536743,242.10000014305115
79,252430.90000009537,252556.40000009537,125.5,252558.79999995232,252697.90000009537,139.10000014305115,264.60000014305115
80,252698,252816.40000009537,118.40000009536743,252818.70000004768,252936.79999995232,118.09999990463257,236.5
81,252936.90000009537,253054.20000004768,117.29999995231628,253056.29999995232,253175.20000004768,118.90000009536743,236.20000004768372
82,253175.40000009537,253297.90000009537,122.5,253299.59999990463,253422.20000004768,122.60000014305115,245.10000014305115
83,253422.29999995232,253542.79999995232,120.5,253545.09999990463,253662.09999990463,117,237.5
84,253662.20000004768,253777.5,115.29999995231628,253778.90000009537,253923.09999990463,144.19999980926514,259.4999997615814
85,253923.5,254043.40000009537,119.90000009536743,254045.20000004768,254163.40000009537,118.20000004768372,238.10000014305115
86,254163.5,254283.20000004768,119.70000004768372,254285,254403.20000004768,118.20000004768372,237.90000009536743
87,254403.29999995232,254520.90000009537,117.60000014305115,254523.29999995232,254638.70000004768,115.40000009536743,233.00000023841858
88,254638.90000009537,254761.5,122.59999990463257,254763.79999995232,254888,124.20000004768372,246.79999995231628
89,254888.20000004768,255010.5,122.29999995231628,255012.79999995232,255134.20000004768,121.40000009536743,243.70000004768372
90,255134.40000009537,255253,118.59999990463257,255254.59999990463,255373.29999995232,118.70000004768372,237.29999995231628
91,255373.40000009537,255494.79999995232,121.39999985694885,255496.70000004768,255618.20000004768,121.5,242.89999985694885
92,255618.29999995232,255740.59999990463,122.29999995231628,255743.09999990463,255862.09999990463,119,241.29999995231628
93,255862.29999995232,255982.70000004768,120.40000009536743,255984.70000004768,256105.59999990463,120.89999985694885,241.29999995231628
94,256105.70000004768,256228.79999995232,123.09999990463257,256231.09999990463,256350.59999990463,119.5,242.59999990463257
95,256350.70000004768,256473.09999990463,122.39999985694885,256475.59999990463,256597.59999990463,122,244.39999985694885
96,256597.79999995232,256714.09999990463,116.29999995231628,256715.09999990463,256833.40000009537,118.30000019073486,234.60000014305115
97,256833.40000009537,256948.70000004768,115.29999995231628,256950.40000009537,257066.20000004768,115.79999995231628,231.09999990463257
98,257066.40000009537,257190.70000004768,124.29999995231628,257193.20000004768,257315.79999995232,122.59999990463257,246.89999985694885
99,257315.90000009537,257441.90000009537,126,257444.5,257565.70000004768,121.20000004768372,247.20000004768372
100,257565.79999995232,257886.40000009537,320.60000014305115,257889.09999990463,258003.79999995232,114.70000004768372,435.30000019073486
