Iteration,Delagation Start,Delegation End,Delegation Time Taken,Verification Start,Verification End,Verification Time Taken,Total Time Taken
53,51988.90000003576,52069.69999998808,80.79999995231628,52148.5,52231,82.5,163.29999995231628
54,52231.10000002384,52315,83.89999997615814,52391.19999998808,52473.60000002384,82.40000003576279,166.30000001192093
55,52473.69999998808,52601.80000001192,128.10000002384186,52678.69999998808,52760.69999998808,82,210.10000002384186
56,52760.80000001192,52843,82.19999998807907,52918.69999998808,53000.90000003576,82.20000004768372,164.4000000357628
57,53001,53083.69999998808,82.69999998807907,53161.80000001192,53244.5,82.69999998807907,165.39999997615814
58,53244.60000002384,53328.90000003576,84.30000001192093,53405.5,53489,83.5,167.80000001192093
59,53489,53574.5,85.5,53652,53738.69999998808,86.69999998807907,172.19999998807907
60,53738.69999998808,53842.19999998808,103.5,53918.60000002384,54043.80000001192,125.19999998807907,228.69999998807907
61,54044,54126.90000003576,82.90000003576279,54202.19999998808,54284.40000003576,82.20000004768372,165.1000000834465
62,54284.5,54367.19999998808,82.69999998807907,54444.60000002384,54527.10000002384,82.5,165.19999998807907
63,54527.19999998808,54611.5,84.30000001192093,54688.30000001192,54776.60000002384,88.30000001192093,172.60000002384186
64,54776.69999998808,54859.10000002384,82.40000003576279,54935.30000001192,55018.30000001192,83,165.4000000357628
65,55018.40000003576,55102.10000002384,83.69999998807907,55181.90000003576,55308.40000003576,126.5,210.19999998807907
66,55308.5,55391.80000001192,83.30000001192093,55468.80000001192,55550.80000001192,82,165.30000001192093
67,55550.80000001192,55633.19999998808,82.39999997615814,55707.60000002384,55789.10000002384,81.5,163.89999997615814
68,55789.10000002384,55873.90000003576,84.80000001192093,55950.19999998808,56033.30000001192,83.10000002384186,167.9000000357628
69,56033.30000001192,56119.19999998808,85.89999997615814,56194.69999998808,56277.19999998808,82.5,168.39999997615814
70,56277.30000001192,56359.19999998808,81.89999997615814,56433.90000003576,56562.30000001192,128.39999997615814,210.29999995231628
71,56562.40000003576,56645.5,83.09999996423721,56722.30000001192,56806.19999998808,83.89999997615814,166.99999994039536
72,56806.30000001192,56891.10000002384,84.80000001192093,56970.60000002384,57051.80000001192,81.19999998807907,166
73,57052,57132.90000003576,80.90000003576279,57211,57293.10000002384,82.10000002384186,163.00000005960464
74,57293.30000001192,57375.10000002384,81.80000001192093,57452,57532.69999998808,80.69999998807907,162.5
75,57532.80000001192,57618.60000002384,85.80000001192093,57693.40000003576,57819.19999998808,125.79999995231628,211.5999999642372
76,57819.30000001192,57902.10000002384,82.80000001192093,57977.40000003576,58058.19999998808,80.79999995231628,163.5999999642372
77,58058.30000001192,58144.80000001192,86.5,58218.90000003576,58300.90000003576,82,168.5
78,58301.10000002384,58384.10000002384,83,58462,58545.69999998808,83.69999998807907,166.69999998807907
79,58545.80000001192,58627.80000001192,82,58703,58793,90,172
80,58793,58878.30000001192,85.30000001192093,58954.90000003576,59080.10000002384,125.19999998807907,210.5
81,59080.19999998808,59160.80000001192,80.60000002384186,59235.19999998808,59317.80000001192,82.60000002384186,163.20000004768372
82,59317.90000003576,59399.30000001192,81.39999997615814,59474.69999998808,59556.69999998808,82,163.39999997615814
83,59556.80000001192,59640.40000003576,83.60000002384186,59717.69999998808,59799.80000001192,82.10000002384186,165.70000004768372
84,59799.80000001192,59882.69999998808,82.89999997615814,59958.60000002384,60041.80000001192,83.19999998807907,166.0999999642372
85,60041.80000001192,60123.5,81.69999998807907,60202,60329.30000001192,127.30000001192093,209
86,60329.40000003576,60411.19999998808,81.79999995231628,60486.60000002384,60570.10000002384,83.5,165.29999995231628
87,60570.10000002384,60652.30000001192,82.19999998807907,60732.40000003576,60814.40000003576,82,164.19999998807907
88,60814.5,60896.69999998808,82.19999998807907,60973,61067.60000002384,94.60000002384186,176.80000001192093
89,61067.69999998808,61152.90000003576,85.20000004768372,61228.5,61310.80000001192,82.30000001192093,167.50000005960464
90,61310.80000001192,61392,81.19999998807907,61466.40000003576,61593.5,127.09999996423721,208.29999995231628
91,61593.60000002384,61676.80000001192,83.19999998807907,61752.30000001192,61833.80000001192,81.5,164.69999998807907
92,61833.90000003576,61916.19999998808,82.29999995231628,61991.69999998808,62074.60000002384,82.90000003576279,165.19999998807907
93,62074.69999998808,62156.30000001192,81.60000002384186,62232.60000002384,62315.60000002384,83,164.60000002384186
94,62315.69999998808,62397.60000002384,81.90000003576279,62471.60000002384,62554,82.39999997615814,164.30000001192093
95,62554.10000002384,62639.40000003576,85.30000001192093,62716.5,62841.19999998808,124.69999998807907,210
96,62841.30000001192,62991.69999998808,150.39999997615814,63067.19999998808,63157.90000003576,90.70000004768372,241.10000002384186
97,63158,63241.5,83.5,63316.69999998808,63399.40000003576,82.70000004768372,166.20000004768372
98,63399.5,63481.10000002384,81.60000002384186,63556.30000001192,63639,82.69999998807907,164.30000001192093
99,63639.10000002384,63728.5,89.39999997615814,63818.5,63902.80000001192,84.30000001192093,173.69999998807907
100,63902.90000003576,63985.90000003576,83,64061.19999998808,64142.5,81.30000001192093,164.30000001192093
