Iteration,Delagation Start,Delegation End,Delegation Time Taken,Verification Start,Verification End,Verification Time Taken,Total Time Taken
34,23799.899999976158,23960.599999964237,160.69999998807907,23962.299999952316,24115.799999952316,153.5,314.19999998807907
35,24115.899999976158,24288.799999952316,172.89999997615814,24291,24444.399999976158,153.39999997615814,326.2999999523163
36,24444.799999952316,24601.899999976158,157.10000002384186,24604.69999998808,24771.5,166.80000001192093,323.9000000357628
37,24771.599999964237,24923.299999952316,151.69999998807907,24925.099999964237,25080.19999998808,155.10000002384186,306.80000001192093
38,25080.299999952316,25250.19999998808,169.9000000357628,25252.5,25417.19999998808,164.69999998807907,334.60000002384186
39,25417.799999952316,25579.5,161.70000004768372,25582.19999998808,25743.399999976158,161.19999998807907,322.9000000357628
40,25743.5,25911,167.5,25918.899999976158,26095.799999952316,176.89999997615814,344.39999997615814
41,26097.799999952316,26251.5,153.70000004768372,26253.899999976158,26408.299999952316,154.39999997615814,308.10000002384186
42,26408.299999952316,26590.099999964237,181.80000001192093,26592.899999976158,26748.799999952316,155.89999997615814,337.69999998807907
43,26748.899999976158,26911.099999964237,162.19999998807907,26914.899999976158,27076.399999976158,161.5,323.69999998807907
44,27076.399999976158,27264.099999964237,187.69999998807907,27266.799999952316,27425.799999952316,159,346.69999998807907
45,27426,30018.899999976158,2592.899999976158,30035.899999976158,30587.599999964237,551.6999999880791,3144.599999964237
46,30589.5,30836.599999964237,247.0999999642372,30839.799999952316,31014.899999976158,175.10000002384186,422.19999998807907
47,31015.299999952316,31280.799999952316,265.5,31291.899999976158,31455.599999964237,163.69999998807907,429.19999998807907
48,31458.799999952316,31823.399999976158,364.60000002384186,31828.19999998808,32022,193.80000001192093,558.4000000357628
49,32022.599999964237,32212.899999976158,190.30000001192093,32217.899999976158,32392.599999964237,174.69999998807907,365
50,32392.799999952316,32824.09999996424,431.30000001192093,32836.19999998808,33005.89999997616,169.69999998807907,601
51,33008.299999952316,33371.89999997616,363.60000002384186,33387,33570.5,183.5,547.1000000238419
52,33571.5,33855.69999998808,284.19999998807907,33858.299999952316,34046.19999998808,187.9000000357628,472.10000002384186
53,34046.5,34360.799999952316,314.2999999523163,34364.299999952316,34518,153.70000004768372,468
54,34518.5,34815.19999998808,296.69999998807907,34824.09999996424,35005.89999997616,181.80000001192093,478.5
55,35007.59999996424,35304.59999996424,297,35312.299999952316,35466.39999997616,154.10000002384186,451.10000002384186
56,35466.5,35770.799999952316,304.2999999523163,35775.19999998808,35940.299999952316,165.0999999642372,469.3999999165535
57,35940.59999996424,36230.5,289.9000000357628,36233.299999952316,36398,164.70000004768372,454.6000000834465
58,36399.39999997616,36720.299999952316,320.89999997615814,36736.299999952316,36897.09999996424,160.80000001192093,481.69999998807907
59,36898.19999998808,37201.89999997616,303.69999998807907,37206.39999997616,37369,162.60000002384186,466.30000001192093
60,37369.19999998808,37674.19999998808,305,37676.59999996424,37831.19999998808,154.60000002384186,459.60000002384186
61,37831.59999996424,38106.69999998808,275.10000002384186,38111.89999997616,38288.19999998808,176.30000001192093,451.4000000357628
62,38291,38582.69999998808,291.69999998807907,38585.799999952316,38738.799999952316,153,444.69999998807907
63,38739.19999998808,39080.19999998808,341,39086.5,39238.19999998808,151.69999998807907,492.69999998807907
64,39238.39999997616,39533,294.60000002384186,39537.69999998808,39701.59999996424,163.89999997615814,458.5
65,39703.09999996424,40013.09999996424,310,40016.19999998808,40165.09999996424,148.89999997615814,458.89999997615814
66,40165.299999952316,40449.69999998808,284.4000000357628,40453.299999952316,40611.59999996424,158.30000001192093,442.7000000476837
67,40612.5,40892.19999998808,279.69999998807907,40895.5,41057,161.5,441.19999998807907
68,41057.799999952316,41372.5,314.7000000476837,41374.59999996424,41522.299999952316,147.69999998807907,462.4000000357628
69,41522.39999997616,41832.5,310.10000002384186,41836.5,42004.39999997616,167.89999997615814,478
70,42004.5,42296.39999997616,291.89999997615814,42298.39999997616,42453,154.60000002384186,446.5
71,42453.19999998808,42783.299999952316,330.0999999642372,42787.19999998808,42948.09999996424,160.89999997615814,490.99999994039536
72,42948.19999998808,43262.299999952316,314.0999999642372,43265.59999996424,43436.09999996424,170.5,484.5999999642372
73,43436.299999952316,43782.59999996424,346.30000001192093,43786.59999996424,43949.69999998808,163.10000002384186,509.4000000357628
74,43949.89999997616,44249.799999952316,299.89999997615814,44253.39999997616,44421.299999952316,167.89999997615814,467.7999999523163
75,44421.5,44714.799999952316,293.2999999523163,44718.59999996424,44875.09999996424,156.5,449.7999999523163
76,44875.39999997616,45159.5,284.10000002384186,45163.39999997616,45314,150.60000002384186,434.7000000476837
77,45314.09999996424,45610,295.9000000357628,45613,45777.59999996424,164.5999999642372,460.5
78,45777.799999952316,46075,297.2000000476837,46078.5,46239,160.5,457.7000000476837
79,46239.19999998808,46538.39999997616,299.19999998807907,46541.299999952316,46700.09999996424,158.80000001192093,458
80,46700.19999998808,46989.799999952316,289.5999999642372,46993.09999996424,47158.09999996424,165,454.5999999642372
81,47158.299999952316,47484.39999997616,326.10000002384186,47487.69999998808,47662.09999996424,174.39999997615814,500.5
82,47662.19999998808,47952.19999998808,290,47955.69999998808,48114,158.30000001192093,448.30000001192093
83,48114.19999998808,48403.69999998808,289.5,48406.89999997616,48836.89999997616,430,719.5
84,48837.09999996424,49165.59999996424,328.5,49169.299999952316,49338.59999996424,169.30000001192093,497.80000001192093
85,49338.69999998808,49693,354.30000001192093,49696.59999996424,49863,166.4000000357628,520.7000000476837
86,49863.19999998808,50159.19999998808,296,50162.69999998808,50315.89999997616,153.19999998807907,449.19999998807907
87,50316,50604.299999952316,288.2999999523163,50607.69999998808,50761.19999998808,153.5,441.7999999523163
88,50761.5,51061.89999997616,300.39999997615814,51065.5,51230.89999997616,165.39999997615814,465.7999999523163
89,51231.09999996424,51516.09999996424,285,51520,51674.59999996424,154.5999999642372,439.5999999642372
90,51674.799999952316,51978.19999998808,303.4000000357628,51981.799999952316,52146.89999997616,165.10000002384186,468.50000005960464
91,52147.09999996424,52461.799999952316,314.69999998807907,52465.59999996424,52639.5,173.9000000357628,488.60000002384186
92,52639.69999998808,52946.39999997616,306.69999998807907,52949.59999996424,53113.89999997616,164.30000001192093,471
93,53114.09999996424,53403.39999997616,289.30000001192093,53405.19999998808,53576,170.80000001192093,460.10000002384186
94,53576.19999998808,53873.09999996424,296.89999997615814,53875.5,54044.799999952316,169.29999995231628,466.1999999284744
95,54044.89999997616,54364.59999996424,319.69999998807907,54367.19999998808,54529.5,162.30000001192093,482
96,54529.59999996424,54853,323.4000000357628,54856.39999997616,55015.39999997616,159,482.4000000357628
97,55015.69999998808,55321.19999998808,305.5,55322.69999998808,55481.19999998808,158.5,464
98,55481.19999998808,55772.59999996424,291.39999997615814,55776,55936.59999996424,160.5999999642372,451.99999994039536
99,55936.69999998808,56398.5,461.80000001192093,56402.299999952316,56553.59999996424,151.30000001192093,613.1000000238419
100,56553.69999998808,56842.299999952316,288.5999999642372,56845.5,57000.09999996424,154.5999999642372,443.1999999284744
