Iteration,ADC size,Delegation Time Taken,Delegation Memory Usage,Delegation CPU Usage,Verification Time Taken,Verification Memory Usage,Verification CPU Usage,Retrieval Time Taken,Retrieval Memory Usage,Retrieval CPU Usage
41,823,0.6608751136809587,0,0.0006824960000000324,0.2853749319911003,0,0.00029747200000018736,5.775207886472344,0,0.00029747200000018736
42,821,0.6410409696400166,0,0.0006402560000000612,0.282833119854331,0,0.00030003199999972807,6.1812500935047865,0,0.00030003199999972807
43,822,0.5857909563928843,0,0.0005931519999999857,0.28783315792679787,0,0.0003064319999999121,6.223208969458938,0,0.0003064319999999121
44,823,0.616125063970685,0,0.000610816000000014,0.2827499993145466,0,0.0003002880000000374,8.548917016014457,0,0.0003002880000000374
45,823,0.5713328719139099,0,0.000587008000000111,0.28929184190928936,0,0.00030719999999995196,5.112500162795186,0,0.00030719999999995196
46,822,0.5805001128464937,0,0.0005972480000000502,0.2781250514090061,0,0.0002956799999997983,5.829584086313844,0,0.0002956799999997983
47,822,0.5807089619338512,0,0.0005998079999995909,0.27774996124207973,0,0.0002954239999999331,6.259625079110265,0,0.0002954239999999331
48,821,0.5935828667134047,0,0.0006100479999999742,0.29250001534819603,0,0.0003120640000000563,5.2951250690966845,0,0.0003120640000000563
49,822,0.6312909536063671,0,0.0006484479999997461,0.30329194851219654,0,0.0003105279999999766,5.256667034700513,0,0.0003105279999999766
50,821,0.6155420560389757,0,0.0006356479999998221,0.2772079315036535,0,0.0002943999999995839,6.175542017444968,0,0.0002943999999995839
51,823,0.5780418869107962,0,0.0005941759999998908,0.2747499383985996,0,0.00029209599999990843,5.466500064358115,0,0.00029209599999990843
52,821,0.5808749701827765,0,0.0005939200000000255,0.29399991035461426,0,0.00031692800000016064,4.975375020876527,0,0.00031692800000016064
53,822,0.5912499036639929,0,0.000608000000000164,0.3017501439899206,0,0.0002961919999999729,8.156375028192997,0,0.0002961919999999729
54,822,0.5690827965736389,0,0.0005859840000002059,0.3037499263882637,0,0.0003240960000003845,6.128832930698991,0,0.0003240960000003845
55,822,0.5877499934285879,0,0.0006044160000002741,0.2946250606328249,0,0.0003125759999997868,4.439749987795949,0,0.0003125759999997868
56,822,0.5891250912100077,16,0.0006015999999999799,0.27808290906250477,0,0.00029593600000010767,5.704833893105388,0,0.00029593600000010767
57,823,0.577916856855154,0,0.0005941760000003349,0.27541699819266796,0,0.00029388800000029747,5.542667116969824,0,0.00029388800000029747
58,822,0.598750077188015,0,0.0006156800000001184,0.28091692365705967,0,0.0002987519999999577,5.9759169816970825,0,0.0002987519999999577
59,822,0.5778330378234386,0,0.000594431999999756,0.2762500662356615,0,0.00029414399999971863,5.601209122687578,0,0.00029414399999971863
60,822,0.6012080702930689,0,0.0006044160000002741,0.2903328277170658,0,0.00030822399999985706,11.687833117321134,0,0.00030822399999985706
61,822,0.8725419174879789,0,0.0008102399999998511,0.29516592621803284,0,0.00031539200000008094,3.5674998071044683,0,0.00031539200000008094
62,823,0.5833329632878304,0,0.0006031360000000596,0.2817499917000532,0,0.0003007999999997679,4.149042069911957,0,0.0003007999999997679
63,823,0.622499966993928,0,0.0006412799999999663,0.2798330970108509,0,0.00029798400000036196,3.6395001225173473,0,0.00029798400000036196
64,823,0.648916931822896,0,0.0006673919999999889,0.27620792388916016,0,0.00029440000000002797,4.2149999644607306,0,0.00029440000000002797
65,823,0.5804579704999924,0,0.0005944320000002001,0.30745798721909523,0,0.00032844800000031427,5.4157080594450235,0,0.00032844800000031427
66,822,0.6008339114487171,0,0.0005975039999999154,0.2815420739352703,0,0.0002992640000001323,4.606917034834623,0,0.0002992640000001323
67,823,0.5880841054022312,0,0.0006013440000001147,0.31049991957843304,16,0.000313600000000136,5.227042129263282,16,0.000313600000000136
68,821,0.5962920840829611,0,0.0006136319999998641,0.2954998053610325,0,0.00031590400000025554,5.219334037974477,0,0.00031590400000025554
69,821,0.5584158934652805,0,0.000574208000000187,0.30129216611385345,0,0.0003235840000002099,5.245208973065019,0,0.0003235840000002099
70,823,0.5762919317930937,0,0.0005931519999999857,0.30479091219604015,0,0.00032486400000042437,4.931167000904679,0,0.00032486400000042437
71,823,0.5884577985852957,16,0.0005969920000001849,0.31412485986948013,0,0.00032844800000031427,5.121083930134773,0,0.00032844800000031427
72,822,0.6321670953184366,0,0.0006507519999998657,0.2910420298576355,0,0.00031078400000028594,5.563957849517465,0,0.00031078400000028594
73,821,0.5787920672446489,0,0.0005941759999998908,0.3032078966498375,0,0.000321792000000265,4.232415929436684,0,0.000321792000000265
74,823,0.6415420211851597,0,0.0006617599999998447,0.2794580068439245,0,0.00029747200000018736,4.88050002604723,0,0.00029747200000018736
75,823,0.6346248555928469,0,0.000653824000000025,0.2782088704407215,0,0.00029696000000001277,5.311749875545502,0,0.00029696000000001277
76,821,0.620958162471652,0,0.0006412799999999663,0.40862499736249447,0,0.0006225920000000329,5.82983298227191,0,0.0006225920000000329
77,821,0.6140419282019138,0,0.0006312960000003365,0.3101250622421503,0,0.0003292160000003541,5.784542066976428,0,0.0003292160000003541
78,822,0.597541918978095,0,0.0006003200000002096,0.27887499891221523,0,0.0002964479999998382,5.4117918480187654,0,0.0002964479999998382
79,821,0.6117089651525021,0,0.0006295039999999474,0.27708406560122967,0,0.0002946560000003373,4.941917024552822,0,0.0002946560000003373
80,823,0.5889579188078642,0,0.0006051840000003139,0.30141696333885193,0,0.00031385600000000125,5.250625079497695,0,0.00031385600000000125
81,823,0.6842080038040876,0,0.0006423040000003155,0.2872499171644449,0,0.0003048959999998324,5.266583990305662,0,0.0003048959999998324
82,821,0.5715421866625547,0,0.0005875199999998415,0.2842498943209648,0,0.0003018240000001171,4.664459032937884,0,0.0003018240000001171
83,822,0.5966250319033861,0,0.0006136319999998641,0.2877078950405121,0,0.00030566400000031635,5.003250204026699,0,0.00030566400000031635
84,823,0.5812919698655605,0,0.0005964800000000103,0.30437507666647434,0,0.00032460799999967094,8.355292025953531,0,0.00032460799999967094
85,822,1.4490410685539246,16,0.0013089280000002645,0.28495793230831623,0,0.0003028480000000222,6.049542222172022,0,0.0003028480000000222
86,821,0.5793329328298569,0,0.0005951999999997959,0.2768749836832285,0,0.0002946559999998932,5.205708090215921,0,0.0002946559999998932
87,822,0.5850410088896751,0,0.000601600000000424,0.27754204347729683,0,0.0002987519999999577,5.229166010394692,0,0.0002987519999999577
88,822,0.6931670941412449,0,0.0007027200000000455,0.2737089525908232,0,0.0002913279999998686,6.10537501052022,0,0.0002913279999998686
89,821,0.5796251352876425,0,0.0005967359999998756,0.2763338852673769,0,0.00029311999999981353,5.420333007350564,0,0.00029311999999981353
90,821,0.6185420788824558,0,0.0006356479999998221,0.2780838403850794,0,0.00029593600000010767,5.349457962438464,0,0.00029593600000010767
91,823,0.5787089467048645,0,0.00059520000000024,0.27600000612437725,0,0.0002936319999999881,4.637375008314848,0,0.0002936319999999881
92,821,0.6186659447848797,0,0.0006328319999999721,0.2887500450015068,0,0.00030719999999995196,6.009208969771862,0,0.00030719999999995196
93,822,0.6136670708656311,0,0.0006318079999996229,0.29512494802474976,0,0.00031231999999992155,5.546125117689371,0,0.00031231999999992155
94,822,0.6351668853312731,0,0.0006558719999998353,0.2900841645896435,0,0.0003105279999999766,5.539791891351342,0,0.0003105279999999766
95,822,0.5991670768707991,0,0.0006167040000000235,0.28495793230831623,0,0.00030412800000023665,4.5247499365359545,0,0.00030412800000023665
96,823,0.6062500178813934,0,0.0006241280000001126,0.28062518686056137,0,0.0002982399999997831,4.062084015458822,0,0.0002982399999997831
97,823,0.6258338689804077,0,0.0006392320000001561,0.3009159117937088,0,0.0003217919999998209,4.362083971500397,0,0.0003217919999998209
98,821,0.640499871224165,0,0.0006289920000002169,0.30850013718008995,0,0.000333823999999705,5.567000014707446,0,0.000333823999999705
99,822,0.6504999473690987,0,0.0006691839999999338,0.295375008136034,0,0.000313600000000136,5.1704999059438705,0,0.000313600000000136
100,821,0.5888750310987234,0,0.0006049280000000046,0.30058296397328377,0,0.0003228160000001701,5.656958092004061,0,0.0003228160000001701
